order_id,order_date,warehouse_id,destination_city,distance_km,carrier,estimated_delivery_days,weight_kg,delivered,freight_cost,actual_delivery_days,delay_days
9469,2025-01-29 12:00:00,WH_SPb,Moscow,495.9,PickPoint,1,0.52,True,5216.87,2.0,1.0
9470,2025-01-29 13:00:00,WH_Kazan,Novosibirsk,963.1,Boxberry,1,0.42,True,12042.6,1.0,0.0
9471,2025-01-29 14:00:00,WH_SPb,Ekaterinburg,86.7,PickPoint,3,0.04,True,870.47,4.0,1.0
9472,2025-01-29 15:00:00,WH_SPb,Kazan,78.1,Boxberry,3,6.06,True,1505.14,3.0,0.0
9473,2025-01-29 16:00:00,WH_SPb,Ekaterinburg,9.6,PickPoint,4,0.14,True,97.34,4.0,0.0
9474,2025-01-29 17:00:00,WH_SPb,Ekaterinburg,158.5,Boxberry,1,1.14,True,2118.83,1.0,0.0
9475,2025-01-29 18:00:00,WH_Kazan,Ekaterinburg,184.3,PickPoint,2,0.58,True,1949.89,2.0,0.0
9476,2025-01-29 19:00:00,WH_Kazan,SPb,1001.6,Russian Post,4,3.38,True,10721.13,4.0,0.0
9477,2025-01-29 20:00:00,WH_Kazan,SPb,533.0,Russian Post,1,3.07,True,5573.05,2.0,1.0
9478,2025-01-29 21:00:00,WH_Kazan,Novosibirsk,54.7,Boxberry,4,4.1,True,925.52,4.0,0.0
9479,2025-01-29 22:00:00,WH_Moscow,Moscow,480.6,Russian Post,5,2.4,True,4767.55,6.0,1.0
9480,2025-01-29 23:00:00,WH_SPb,Kazan,58.9,Russian Post,5,2.24,True,576.75,5.0,0.0
9481,2025-01-30 00:00:00,WH_SPb,SPb,24.3,CDEK,4,1.31,True,412.25,4.0,0.0
9482,2025-01-30 01:00:00,WH_SPb,Ekaterinburg,544.4,PickPoint,1,2.53,True,6821.33,1.0,0.0
9483,2025-01-30 02:00:00,WH_Moscow,Moscow,1118.4,PickPoint,5,0.31,True,11530.7,5.0,0.0
9484,2025-01-30 03:00:00,WH_Kazan,Kazan,27.7,Russian Post,5,2.88,True,285.42,5.0,0.0
9485,2025-01-30 04:00:00,WH_SPb,Kazan,504.5,Russian Post,4,0.27,True,4144.97,4.0,0.0
9486,2025-01-30 05:00:00,WH_Kazan,Kazan,588.2,Boxberry,5,4.95,True,10552.31,5.0,0.0
9487,2025-01-30 06:00:00,WH_Kazan,Kazan,37.9,PickPoint,2,1.76,True,445.7,2.0,0.0
9488,2025-01-30 07:00:00,WH_Moscow,Novosibirsk,99.9,CDEK,5,1.89,True,1781.72,5.0,0.0
9489,2025-01-30 08:00:00,WH_Moscow,Kazan,396.9,CDEK,4,2.2,True,7263.27,5.0,1.0
9490,2025-01-30 09:00:00,WH_Kazan,Moscow,494.7,Russian Post,5,3.74,True,5437.74,5.0,0.0
9491,2025-01-30 10:00:00,WH_SPb,SPb,131.1,Boxberry,5,1.63,True,1829.63,5.0,0.0
9492,2025-01-30 11:00:00,WH_SPb,Moscow,52.3,Boxberry,3,1.39,True,714.84,3.0,0.0
9493,2025-01-30 12:00:00,WH_Moscow,Ekaterinburg,313.5,PickPoint,4,0.85,True,3401.48,4.0,0.0
9494,2025-01-30 13:00:00,WH_Moscow,Novosibirsk,363.2,Russian Post,4,0.34,True,3004.39,4.0,0.0
9495,2025-01-30 14:00:00,WH_Moscow,Novosibirsk,210.1,Russian Post,3,0.53,True,1769.88,3.0,0.0
9496,2025-01-30 15:00:00,WH_Moscow,Ekaterinburg,47.0,Boxberry,3,0.0,True,564.0,3.0,0.0
9497,2025-01-30 16:00:00,WH_Moscow,Moscow,558.3,CDEK,2,5.09,True,12637.12,2.0,0.0
9498,2025-01-30 17:00:00,WH_Moscow,Moscow,310.9,CDEK,5,3.62,False,6351.69,,
9499,2025-01-30 18:00:00,WH_Moscow,Ekaterinburg,610.1,PickPoint,1,0.62,True,6479.26,1.0,0.0
9500,2025-01-30 19:00:00,WH_SPb,Kazan,810.8,Russian Post,1,0.01,True,6492.89,1.0,0.0
9501,2025-01-30 20:00:00,WH_Moscow,Kazan,491.5,Russian Post,3,1.69,True,4596.51,5.0,2.0
9502,2025-01-30 21:00:00,WH_Moscow,SPb,955.8,CDEK,4,1.33,True,16243.82,5.0,1.0
9503,2025-01-30 22:00:00,WH_SPb,Moscow,925.4,Russian Post,4,3.74,True,10172.0,4.0,0.0
9504,2025-01-30 23:00:00,WH_SPb,Moscow,289.8,Russian Post,2,1.29,True,2617.47,2.0,0.0
9505,2025-01-31 00:00:00,WH_Kazan,Ekaterinburg,390.8,Boxberry,1,4.99,True,7029.71,1.0,0.0
9506,2025-01-31 01:00:00,WH_Moscow,Ekaterinburg,360.6,PickPoint,4,0.25,True,3696.15,4.0,0.0
9507,2025-01-31 02:00:00,WH_Moscow,Kazan,291.2,PickPoint,2,1.14,True,3243.97,2.0,0.0
9508,2025-01-31 03:00:00,WH_Moscow,Moscow,5.9,PickPoint,2,6.79,True,99.06,5.0,3.0
9509,2025-01-31 04:00:00,WH_Moscow,Moscow,132.0,Boxberry,3,0.03,True,1588.75,3.0,0.0
9510,2025-01-31 05:00:00,WH_Kazan,Novosibirsk,31.6,PickPoint,1,1.24,True,355.18,1.0,0.0
9511,2025-01-31 06:00:00,WH_SPb,SPb,107.1,PickPoint,2,0.75,False,1151.32,,
9512,2025-01-31 07:00:00,WH_SPb,SPb,21.3,CDEK,2,1.9,True,380.2,3.0,1.0
9513,2025-01-31 08:00:00,WH_Moscow,Kazan,757.8,CDEK,2,0.82,True,12299.09,2.0,0.0
9514,2025-01-31 09:00:00,WH_Moscow,Moscow,180.1,PickPoint,1,5.1,True,2719.51,1.0,0.0
9515,2025-01-31 10:00:00,WH_Moscow,Novosibirsk,63.0,Boxberry,3,6.92,True,1279.15,6.0,3.0
9516,2025-01-31 11:00:00,WH_Kazan,Moscow,263.7,Boxberry,5,4.73,True,4661.16,5.0,0.0
9517,2025-01-31 12:00:00,WH_Kazan,Ekaterinburg,65.6,Boxberry,4,1.27,True,887.17,4.0,0.0
9518,2025-01-31 13:00:00,WH_SPb,Kazan,489.6,Russian Post,1,11.5,True,8421.12,1.0,0.0
9519,2025-01-31 14:00:00,WH_Moscow,SPb,109.6,Russian Post,1,3.32,True,1167.9,1.0,0.0
9520,2025-01-31 15:00:00,WH_Moscow,Moscow,113.5,Boxberry,1,1.1,True,1511.82,1.0,0.0
9521,2025-01-31 16:00:00,WH_Moscow,Kazan,612.0,CDEK,5,0.25,True,9409.5,5.0,0.0
9522,2025-01-31 17:00:00,WH_Moscow,SPb,245.8,Russian Post,4,2.75,True,2507.16,4.0,0.0
9523,2025-01-31 18:00:00,WH_Kazan,Moscow,654.9,Boxberry,4,3.26,False,10420.77,,
9524,2025-01-31 19:00:00,WH_SPb,Novosibirsk,159.8,Russian Post,2,0.33,False,1320.59,,
9525,2025-01-31 20:00:00,WH_SPb,Kazan,126.4,Russian Post,2,1.99,True,1212.43,2.0,0.0
9526,2025-01-31 21:00:00,WH_Kazan,Moscow,211.7,Russian Post,3,10.87,True,3534.54,3.0,0.0
9527,2025-01-31 22:00:00,WH_Moscow,SPb,19.0,Russian Post,1,0.99,True,167.05,1.0,0.0
9528,2025-01-31 23:00:00,WH_SPb,SPb,50.2,Boxberry,3,0.9,True,656.62,4.0,1.0
9529,2025-02-01 00:00:00,WH_SPb,Novosibirsk,74.4,Russian Post,1,5.84,True,942.8,1.0,0.0
9530,2025-02-01 01:00:00,WH_Kazan,Kazan,509.0,PickPoint,4,0.31,True,5247.79,4.0,0.0
9531,2025-02-01 02:00:00,WH_Moscow,Kazan,397.1,Boxberry,3,6.78,True,7996.01,3.0,0.0
9532,2025-02-01 03:00:00,WH_SPb,Moscow,64.4,Boxberry,4,3.78,True,1064.92,6.0,2.0
9533,2025-02-01 04:00:00,WH_Moscow,SPb,97.2,Boxberry,2,1.24,True,1311.03,2.0,0.0
9534,2025-02-01 05:00:00,WH_SPb,SPb,866.1,Russian Post,4,0.22,True,7081.23,4.0,0.0
9535,2025-02-01 06:00:00,WH_Kazan,Novosibirsk,26.9,Boxberry,5,0.05,True,324.41,6.0,1.0
9536,2025-02-01 07:00:00,WH_Moscow,Novosibirsk,237.9,CDEK,3,1.18,True,3989.58,3.0,0.0
9537,2025-02-01 08:00:00,WH_Kazan,Kazan,221.4,PickPoint,1,3.05,False,2889.27,,
9538,2025-02-01 09:00:00,WH_SPb,SPb,388.1,CDEK,4,1.67,True,6793.69,4.0,0.0
9539,2025-02-01 10:00:00,WH_Kazan,Moscow,90.9,PickPoint,3,3.35,True,1213.51,3.0,0.0
9540,2025-02-01 11:00:00,WH_Kazan,Ekaterinburg,819.0,PickPoint,1,2.78,True,10466.82,3.0,2.0
9541,2025-02-01 12:00:00,WH_Kazan,Moscow,158.6,Russian Post,3,2.13,True,1539.05,3.0,0.0
9542,2025-02-01 13:00:00,WH_SPb,Novosibirsk,100.9,PickPoint,3,8.57,True,1873.71,3.0,0.0
9543,2025-02-01 14:00:00,WH_Moscow,Moscow,123.2,PickPoint,5,3.26,True,1633.63,5.0,0.0
9544,2025-02-01 15:00:00,WH_Kazan,SPb,128.6,CDEK,4,6.15,True,3115.34,4.0,0.0
9545,2025-02-01 16:00:00,WH_Moscow,Kazan,66.5,PickPoint,5,0.69,True,710.88,5.0,0.0
9546,2025-02-01 17:00:00,WH_SPb,Ekaterinburg,789.6,Boxberry,2,3.13,True,12440.94,2.0,0.0
9547,2025-02-01 18:00:00,WH_Moscow,Kazan,57.7,Boxberry,3,2.28,True,850.27,3.0,0.0
9548,2025-02-01 19:00:00,WH_Kazan,Ekaterinburg,643.2,PickPoint,4,6.45,True,10580.64,5.0,1.0
9549,2025-02-01 20:00:00,WH_Kazan,Ekaterinburg,155.7,Boxberry,2,1.79,True,2202.84,2.0,0.0
9550,2025-02-01 21:00:00,WH_Kazan,SPb,94.1,Russian Post,2,0.82,False,814.53,,
9551,2025-02-01 22:00:00,WH_Kazan,SPb,66.4,Boxberry,5,1.21,True,893.21,5.0,0.0
9552,2025-02-01 23:00:00,WH_Kazan,Novosibirsk,210.6,Russian Post,2,0.62,True,1789.26,2.0,0.0
9553,2025-02-02 00:00:00,WH_Kazan,Novosibirsk,331.9,PickPoint,1,0.62,True,3524.78,1.0,0.0
9554,2025-02-02 01:00:00,WH_SPb,Ekaterinburg,685.5,Russian Post,1,1.59,True,6355.96,1.0,0.0
9555,2025-02-02 02:00:00,WH_SPb,Novosibirsk,317.1,Russian Post,1,5.58,True,3952.33,1.0,0.0
9556,2025-02-02 03:00:00,WH_SPb,SPb,198.3,PickPoint,2,0.53,True,2088.1,2.0,0.0
9557,2025-02-02 04:00:00,WH_Moscow,Novosibirsk,10.2,PickPoint,3,0.85,True,110.67,3.0,0.0
9558,2025-02-02 05:00:00,WH_Moscow,Ekaterinburg,741.0,Russian Post,4,4.79,True,8767.51,4.0,0.0
9559,2025-02-02 06:00:00,WH_SPb,Kazan,698.0,CDEK,1,1.04,True,11558.88,1.0,0.0
9560,2025-02-02 07:00:00,WH_Moscow,Moscow,142.8,PickPoint,1,8.2,True,2598.96,1.0,0.0
9561,2025-02-02 08:00:00,WH_Moscow,Novosibirsk,8.8,PickPoint,1,0.78,True,94.86,1.0,0.0
9562,2025-02-02 09:00:00,WH_Kazan,SPb,396.6,CDEK,5,1.46,True,6817.55,5.0,0.0
9563,2025-02-02 10:00:00,WH_Kazan,Kazan,470.6,Boxberry,5,0.25,True,5788.38,5.0,0.0
9564,2025-02-02 11:00:00,WH_Moscow,SPb,234.6,CDEK,1,12.13,False,7787.55,,
9565,2025-02-02 12:00:00,WH_Moscow,Novosibirsk,154.7,Boxberry,1,5.52,True,2881.13,1.0,0.0
9566,2025-02-02 13:00:00,WH_SPb,Ekaterinburg,571.4,CDEK,5,4.25,True,12213.68,5.0,0.0
9567,2025-02-02 14:00:00,WH_Moscow,Moscow,64.1,Russian Post,4,0.43,True,534.85,4.0,0.0
9568,2025-02-02 15:00:00,WH_Kazan,Moscow,173.7,PickPoint,3,8.71,True,3249.93,3.0,0.0
9569,2025-02-02 16:00:00,WH_Moscow,Kazan,7.4,CDEK,4,6.62,True,184.48,4.0,0.0
9570,2025-02-02 17:00:00,WH_SPb,Moscow,53.7,PickPoint,3,1.43,True,613.79,3.0,0.0
9571,2025-02-02 18:00:00,WH_Kazan,Ekaterinburg,848.2,Boxberry,2,2.86,True,13089.42,2.0,0.0
9572,2025-02-02 19:00:00,WH_Kazan,SPb,258.9,Russian Post,2,12.22,True,4602.21,2.0,0.0
9573,2025-02-02 20:00:00,WH_Kazan,Ekaterinburg,491.3,PickPoint,4,1.32,False,5561.52,,
9574,2025-02-02 21:00:00,WH_Kazan,Kazan,200.0,CDEK,5,0.3,True,3090.0,5.0,0.0
9575,2025-02-02 22:00:00,WH_Moscow,Kazan,540.2,CDEK,1,5.06,True,12203.12,1.0,0.0
9576,2025-02-02 23:00:00,WH_SPb,Moscow,232.3,Russian Post,2,1.62,True,2159.46,4.0,2.0
9577,2025-02-03 00:00:00,WH_Moscow,Ekaterinburg,1.4,Boxberry,5,10.85,True,35.03,5.0,0.0
9578,2025-02-03 01:00:00,WH_Moscow,SPb,689.9,Russian Post,5,2.0,True,6623.04,5.0,0.0
9579,2025-02-03 02:00:00,WH_Kazan,Ekaterinburg,48.3,Russian Post,3,0.07,True,389.1,3.0,0.0
9580,2025-02-03 03:00:00,WH_SPb,SPb,179.7,PickPoint,2,1.69,True,2100.69,2.0,0.0
9581,2025-02-03 04:00:00,WH_Kazan,SPb,194.3,Boxberry,4,3.17,True,3070.72,4.0,0.0
9582,2025-02-03 05:00:00,WH_Moscow,Ekaterinburg,14.5,Russian Post,5,0.07,True,116.81,8.0,3.0
9583,2025-02-03 06:00:00,WH_Moscow,Novosibirsk,16.4,PickPoint,4,1.33,True,185.81,4.0,0.0
9584,2025-02-03 07:00:00,WH_Kazan,Ekaterinburg,431.3,PickPoint,4,0.42,True,4494.15,4.0,0.0
9585,2025-02-03 08:00:00,WH_Moscow,SPb,107.2,Boxberry,2,2.58,True,1618.29,2.0,0.0
9586,2025-02-03 09:00:00,WH_Moscow,Kazan,158.1,Boxberry,4,7.89,True,3394.09,7.0,3.0
9587,2025-02-03 10:00:00,WH_Kazan,Kazan,249.1,PickPoint,4,2.45,True,3101.3,4.0,0.0
9588,2025-02-03 11:00:00,WH_Moscow,Moscow,140.2,Boxberry,1,2.97,True,2182.07,1.0,0.0
9589,2025-02-03 12:00:00,WH_SPb,Kazan,447.5,PickPoint,4,1.26,True,5038.85,4.0,0.0
9590,2025-02-03 13:00:00,WH_Kazan,Novosibirsk,647.5,Boxberry,1,2.07,True,9378.39,1.0,0.0
9591,2025-02-03 14:00:00,WH_SPb,SPb,18.5,Boxberry,2,1.96,True,265.51,3.0,1.0
9592,2025-02-03 15:00:00,WH_Moscow,Ekaterinburg,302.7,Boxberry,4,3.56,True,4925.53,4.0,0.0
9593,2025-02-03 16:00:00,WH_Moscow,Ekaterinburg,114.7,CDEK,5,4.86,True,2556.66,6.0,1.0
9594,2025-02-03 17:00:00,WH_Kazan,Novosibirsk,262.6,Boxberry,4,2.72,True,4008.33,4.0,0.0
9595,2025-02-03 18:00:00,WH_Moscow,Kazan,198.4,CDEK,1,9.76,True,5880.58,3.0,2.0
9596,2025-02-03 19:00:00,WH_Kazan,SPb,121.8,PickPoint,5,4.4,True,1753.92,5.0,0.0
9597,2025-02-03 20:00:00,WH_Kazan,Kazan,29.9,Russian Post,2,0.33,True,247.09,2.0,0.0
9598,2025-02-03 21:00:00,WH_Kazan,Moscow,245.9,Russian Post,3,1.77,True,2315.39,3.0,0.0
9599,2025-02-03 22:00:00,WH_Kazan,Kazan,35.9,Russian Post,3,5.84,True,454.92,3.0,0.0
9600,2025-02-03 23:00:00,WH_Kazan,Moscow,50.9,PickPoint,1,7.2,True,875.48,3.0,2.0
9601,2025-02-04 00:00:00,WH_SPb,Ekaterinburg,1208.2,Boxberry,2,1.2,True,16238.21,2.0,0.0
9602,2025-02-04 01:00:00,WH_Kazan,SPb,114.2,CDEK,2,3.23,True,2266.3,2.0,0.0
9603,2025-02-04 02:00:00,WH_SPb,Moscow,263.4,PickPoint,4,1.32,True,2981.69,6.0,2.0
9604,2025-02-04 03:00:00,WH_Moscow,Kazan,95.3,Russian Post,3,0.33,True,787.56,3.0,0.0
9605,2025-02-04 04:00:00,WH_Kazan,Kazan,601.9,Russian Post,4,5.4,True,7415.41,4.0,0.0
9606,2025-02-04 05:00:00,WH_Moscow,Ekaterinburg,99.9,Russian Post,2,6.72,True,1336.26,2.0,0.0
9607,2025-02-04 06:00:00,WH_Kazan,Novosibirsk,137.1,Russian Post,1,1.76,True,1289.84,1.0,0.0
9608,2025-02-04 07:00:00,WH_SPb,Novosibirsk,281.2,CDEK,1,0.05,True,4239.09,1.0,0.0
9609,2025-02-04 08:00:00,WH_SPb,Kazan,612.0,Russian Post,5,4.23,True,6967.01,5.0,0.0
9610,2025-02-04 09:00:00,WH_SPb,Novosibirsk,508.2,CDEK,1,1.62,True,8857.93,1.0,0.0
9611,2025-02-04 10:00:00,WH_Moscow,SPb,91.9,Russian Post,3,0.19,True,749.17,3.0,0.0
9612,2025-02-04 11:00:00,WH_Kazan,Novosibirsk,530.8,PickPoint,5,0.52,True,5584.02,5.0,0.0
9613,2025-02-04 12:00:00,WH_Moscow,SPb,362.4,CDEK,3,0.41,True,5658.88,4.0,1.0
9614,2025-02-04 13:00:00,WH_SPb,Kazan,1376.4,CDEK,4,2.9,True,26633.34,4.0,0.0
9615,2025-02-04 14:00:00,WH_Moscow,Kazan,822.1,PickPoint,4,0.89,True,8952.67,4.0,0.0
9616,2025-02-04 15:00:00,WH_SPb,Kazan,228.5,Russian Post,1,0.34,True,1890.15,1.0,0.0
9617,2025-02-04 16:00:00,WH_SPb,Ekaterinburg,415.8,Russian Post,5,6.24,True,5402.07,5.0,0.0
9618,2025-02-04 17:00:00,WH_SPb,Novosibirsk,253.3,Boxberry,3,7.84,True,5422.65,3.0,0.0
9619,2025-02-04 18:00:00,WH_Kazan,Moscow,271.2,Boxberry,3,0.37,True,3374.81,4.0,1.0
9620,2025-02-04 19:00:00,WH_Kazan,Moscow,32.1,CDEK,2,0.65,True,512.8,2.0,0.0
9621,2025-02-04 20:00:00,WH_SPb,Kazan,0.7,Boxberry,1,2.24,True,10.28,1.0,0.0
9622,2025-02-04 21:00:00,WH_Moscow,Novosibirsk,14.8,PickPoint,4,0.41,True,154.07,4.0,0.0
9623,2025-02-04 22:00:00,WH_Moscow,SPb,1020.0,PickPoint,2,0.43,True,10638.6,2.0,0.0
9624,2025-02-04 23:00:00,WH_Kazan,Moscow,40.5,PickPoint,4,1.03,False,446.72,,
9625,2025-02-05 00:00:00,WH_SPb,Kazan,13.6,CDEK,4,7.45,True,355.98,4.0,0.0
9626,2025-02-05 01:00:00,WH_Moscow,Moscow,111.2,PickPoint,3,8.2,True,2023.84,5.0,2.0
9627,2025-02-05 02:00:00,WH_SPb,Moscow,266.2,CDEK,4,4.61,True,5833.77,4.0,0.0
9628,2025-02-05 03:00:00,WH_Moscow,Moscow,889.6,CDEK,5,2.97,True,17307.17,5.0,0.0
9629,2025-02-05 04:00:00,WH_Kazan,Kazan,361.1,PickPoint,4,3.19,True,4762.91,4.0,0.0
9630,2025-02-05 05:00:00,WH_SPb,Kazan,97.0,PickPoint,5,1.59,True,1124.23,5.0,0.0
9631,2025-02-05 06:00:00,WH_SPb,Ekaterinburg,839.3,CDEK,4,1.89,True,14968.92,4.0,0.0
9632,2025-02-05 07:00:00,WH_Moscow,Ekaterinburg,11.0,PickPoint,2,2.52,True,137.72,2.0,0.0
9633,2025-02-05 08:00:00,WH_Moscow,Ekaterinburg,1159.7,Boxberry,3,3.29,True,18494.9,3.0,0.0
9634,2025-02-05 09:00:00,WH_Moscow,Moscow,18.1,CDEK,2,0.25,True,278.29,3.0,1.0
9635,2025-02-05 10:00:00,WH_SPb,Novosibirsk,420.5,Russian Post,3,0.64,True,3579.3,3.0,0.0
9636,2025-02-05 11:00:00,WH_Kazan,Kazan,13.9,CDEK,2,8.24,True,380.3,2.0,0.0
9637,2025-02-05 12:00:00,WH_Kazan,Ekaterinburg,804.5,PickPoint,1,1.02,True,8865.59,1.0,0.0
9638,2025-02-05 13:00:00,WH_Moscow,Novosibirsk,34.5,PickPoint,4,0.78,True,371.91,4.0,0.0
9639,2025-02-05 14:00:00,WH_Kazan,Ekaterinburg,15.5,CDEK,4,1.37,True,264.35,4.0,0.0
9640,2025-02-05 15:00:00,WH_Moscow,Ekaterinburg,660.2,CDEK,1,0.86,True,10754.66,1.0,0.0
9641,2025-02-05 16:00:00,WH_Kazan,Novosibirsk,30.2,Russian Post,1,0.24,True,247.4,1.0,0.0
9642,2025-02-05 17:00:00,WH_SPb,Ekaterinburg,479.7,Russian Post,5,0.58,True,4060.18,5.0,0.0
9643,2025-02-05 18:00:00,WH_Moscow,Moscow,412.4,CDEK,2,2.56,False,7769.62,,
9644,2025-02-05 19:00:00,WH_Kazan,Moscow,274.0,PickPoint,4,0.63,False,2912.62,,
9645,2025-02-05 20:00:00,WH_SPb,Moscow,142.4,CDEK,5,2.61,True,2693.5,5.0,0.0
9646,2025-02-05 21:00:00,WH_Kazan,SPb,741.6,Boxberry,4,0.26,True,9130.58,4.0,0.0
9647,2025-02-05 22:00:00,WH_SPb,Ekaterinburg,614.6,Boxberry,1,0.11,False,7456.33,,
9648,2025-02-05 23:00:00,WH_SPb,SPb,166.7,PickPoint,5,4.94,True,2490.5,7.0,2.0
9649,2025-02-06 00:00:00,WH_Kazan,Kazan,79.1,CDEK,5,3.57,True,1610.08,5.0,0.0
9650,2025-02-06 01:00:00,WH_Kazan,Novosibirsk,95.5,CDEK,5,2.74,True,1825.0,5.0,0.0
9651,2025-02-06 02:00:00,WH_SPb,Kazan,74.7,Boxberry,2,0.08,True,903.57,4.0,2.0
9652,2025-02-06 03:00:00,WH_SPb,SPb,233.8,CDEK,5,0.68,True,3745.48,5.0,0.0
9653,2025-02-06 04:00:00,WH_SPb,Moscow,608.7,PickPoint,4,4.18,True,8631.37,4.0,0.0
9654,2025-02-06 05:00:00,WH_Moscow,Ekaterinburg,445.7,PickPoint,2,0.39,True,4630.82,2.0,0.0
9655,2025-02-06 06:00:00,WH_SPb,Ekaterinburg,476.2,Russian Post,4,4.19,True,5405.82,7.0,3.0
9656,2025-02-06 07:00:00,WH_Moscow,Moscow,178.4,PickPoint,5,2.19,True,2174.7,5.0,0.0
9657,2025-02-06 08:00:00,WH_SPb,Ekaterinburg,116.8,CDEK,5,3.37,True,2342.42,5.0,0.0
9658,2025-02-06 09:00:00,WH_Moscow,Novosibirsk,424.8,CDEK,4,2.59,True,8022.35,4.0,0.0
9659,2025-02-06 10:00:00,WH_SPb,Novosibirsk,472.9,Boxberry,3,1.35,True,6440.9,3.0,0.0
9660,2025-02-06 11:00:00,WH_SPb,Novosibirsk,356.6,Boxberry,5,0.86,True,4647.21,5.0,0.0
9661,2025-02-06 12:00:00,WH_SPb,Kazan,9.8,PickPoint,5,2.79,True,125.34,5.0,0.0
9662,2025-02-06 13:00:00,WH_Kazan,Moscow,267.2,Russian Post,2,4.11,True,3016.15,2.0,0.0
9663,2025-02-06 14:00:00,WH_Kazan,Novosibirsk,127.9,CDEK,4,0.11,True,1939.6,6.0,2.0
9664,2025-02-06 15:00:00,WH_SPb,SPb,65.5,Russian Post,5,1.19,True,586.36,7.0,2.0
9665,2025-02-06 16:00:00,WH_Moscow,Novosibirsk,355.6,CDEK,4,1.08,False,5910.07,,
9666,2025-02-06 17:00:00,WH_Moscow,Kazan,93.8,PickPoint,2,2.05,True,1130.29,2.0,0.0
9667,2025-02-06 18:00:00,WH_SPb,SPb,732.0,PickPoint,4,0.3,True,7539.6,4.0,0.0
9668,2025-02-06 19:00:00,WH_Kazan,Moscow,106.2,Boxberry,4,6.77,True,2137.17,5.0,1.0
9669,2025-02-06 20:00:00,WH_Moscow,Moscow,243.0,Russian Post,2,1.99,True,2330.86,2.0,0.0
9670,2025-02-06 21:00:00,WH_Kazan,Novosibirsk,527.7,Boxberry,5,6.43,True,10404.13,5.0,0.0
9671,2025-02-06 22:00:00,WH_Moscow,SPb,154.3,PickPoint,4,4.24,True,2197.23,4.0,0.0
9672,2025-02-06 23:00:00,WH_SPb,SPb,529.2,Russian Post,3,0.53,True,4457.98,3.0,0.0
9673,2025-02-07 00:00:00,WH_Kazan,Novosibirsk,385.9,CDEK,5,0.35,True,5991.1,5.0,0.0
9674,2025-02-07 01:00:00,WH_Moscow,Novosibirsk,761.0,Boxberry,2,4.94,True,13643.21,2.0,0.0
9675,2025-02-07 02:00:00,WH_SPb,Ekaterinburg,118.3,PickPoint,1,1.92,True,1410.14,1.0,0.0
9676,2025-02-07 03:00:00,WH_SPb,Ekaterinburg,33.3,CDEK,3,0.05,True,502.0,3.0,0.0
9677,2025-02-07 04:00:00,WH_SPb,Novosibirsk,168.8,PickPoint,5,6.8,True,2835.84,5.0,0.0
9678,2025-02-07 05:00:00,WH_Kazan,Kazan,462.3,CDEK,2,1.6,True,8044.02,2.0,0.0
9679,2025-02-07 06:00:00,WH_Kazan,Ekaterinburg,179.6,Boxberry,3,0.9,True,2349.17,3.0,0.0
9680,2025-02-07 07:00:00,WH_SPb,Novosibirsk,91.1,CDEK,5,1.82,True,1615.2,6.0,1.0
9681,2025-02-07 08:00:00,WH_Kazan,SPb,8.4,Russian Post,1,4.33,True,96.3,2.0,1.0
9682,2025-02-07 09:00:00,WH_Moscow,Ekaterinburg,112.6,CDEK,5,0.29,True,1737.98,5.0,0.0
9683,2025-02-07 10:00:00,WH_SPb,Kazan,374.9,PickPoint,1,1.11,True,4165.14,1.0,0.0
9684,2025-02-07 11:00:00,WH_SPb,Moscow,47.9,CDEK,1,0.96,True,787.48,1.0,0.0
9685,2025-02-07 12:00:00,WH_Kazan,SPb,125.1,Boxberry,4,4.58,True,2188.75,4.0,0.0
9686,2025-02-07 13:00:00,WH_SPb,Kazan,6.1,PickPoint,2,3.77,True,84.0,2.0,0.0
9687,2025-02-07 14:00:00,WH_Moscow,Kazan,383.8,PickPoint,4,1.28,True,4329.26,4.0,0.0
9688,2025-02-07 15:00:00,WH_Kazan,Kazan,637.8,PickPoint,1,2.73,True,8119.19,1.0,0.0
9689,2025-02-07 16:00:00,WH_Kazan,SPb,252.2,PickPoint,2,1.25,True,2837.25,2.0,0.0
9690,2025-02-07 17:00:00,WH_SPb,Kazan,7.9,Russian Post,2,2.12,True,76.6,4.0,2.0
9691,2025-02-07 18:00:00,WH_SPb,Moscow,73.6,PickPoint,2,11.84,True,1607.42,2.0,0.0
9692,2025-02-07 19:00:00,WH_SPb,Ekaterinburg,173.1,PickPoint,3,1.92,True,2063.35,3.0,0.0
9693,2025-02-07 20:00:00,WH_Kazan,SPb,265.7,PickPoint,5,11.18,True,5627.53,5.0,0.0
9694,2025-02-07 21:00:00,WH_SPb,Kazan,205.7,Boxberry,1,3.44,True,3317.53,4.0,3.0
9695,2025-02-07 22:00:00,WH_Moscow,Novosibirsk,742.6,Boxberry,2,0.32,True,9196.36,2.0,0.0
9696,2025-02-07 23:00:00,WH_SPb,Ekaterinburg,837.3,PickPoint,3,3.97,True,11697.08,4.0,1.0
9697,2025-02-08 00:00:00,WH_SPb,SPb,34.0,Russian Post,3,0.44,True,283.97,3.0,0.0
9698,2025-02-08 01:00:00,WH_Kazan,Novosibirsk,44.7,CDEK,1,1.9,True,797.9,1.0,0.0
9699,2025-02-08 02:00:00,WH_SPb,Novosibirsk,133.0,Russian Post,4,2.37,True,1316.17,4.0,0.0
